Time, temp,Carbon
194,-3.08414773024755,0
195,-2.82303053018221,0
196,-2.35772753138488,0
197,-2.06086211812192,0
198,-1.92648660398915,0
199,-1.88587470120511,0
200,-1.69564003817129,0
201,-1.82218362819395,0
202,-1.66875004866628,0
203,-1.48739064679363,0
204,-1.41412655101556,0
205,-1.40624376293136,0
206,-1.4652664157898,0
207,-1.42413182926606,0
208,-1.34909032042299,0
209,-1.26855911015498,0
210,-1.20574988097247,0
211,-1.10604348081645,0
212,-0.961224753003036,0
213,-0.949040140919223,0
214,-0.823580529649498,0
215,-0.599170584147177,0
216,-0.515473507341141,0
217,-0.541582579505131,0
218,-0.617440921047369,0
219,-0.84054191467817,0
220,-1.05999249439232,0
221,-1.46930941616336,0
222,-1.80745985420038,0
223,-2.38671778014492,0
224,-2.77102903800179,0
225,-3.11133041265892,0
226,-3.27650124686645,0
227,-3.30534502209204,0
228,-3.30451814843009,0
229,-3.09265563869291,0
230,-2.96551234189627,0
231,-2.46358263046815,0
232,-2.1348986857785,0
233,-1.78032258054082,0
234,-1.59046329336974,0
235,-1.31699239357354,0
236,-1.0703391452717,0
237,-1.08465538202279,0
238,-1.19079796785738,0
239,-1.40220165210345,0
240,-1.70713902366584,0
241,-1.95238402420462,0
242,-2.22201692923455,0
243,-2.52726767671172,0
244,-2.920195858007,0
245,-3.36870650461517,0
246,-3.85302926363023,0
247,-4.35396978146812,0
248,-4.64793303408009,0
249,-4.84439189978581,0
250,-5.0485316754716,0
251,-5.12225363467149,0
252,-5.02488519137087,0
253,-4.99252036149649,0
254,-5.11047062887657,0
255,-5.02030998496458,0
256,-5.01166090074407,0
257,-4.99554595807288,0
258,-5.00506511478272,0
259,-4.80814263424342,0
260,-4.80649036744258,0
261,-4.71404088538701,0
262,-4.57208995144113,0
263,-4.8146314016565,0
264,-5.08216116562155,0
265,-5.14166270375269,0
266,-5.30618557903341,0
267,-5.17466675627495,0
268,-5.10310024547867,0
269,-5.10054154968412,0
270,-5.06939030430191,0
271,-5.30973854492664,0
272,-5.30148785444442,0
273,-5.20072096627078,0
274,-5.19416901519478,0
275,-5.0423357250033,0
276,-4.78791561426389,0
277,-4.5779182016292,0
278,-4.55118149833143,0
279,-4.51836752583228,0
280,-4.41269169021665,0
281,-4.20520310108906,0
282,-3.98957600828333,0
283,-3.63237250448013,0
284,-3.15552203594197,0
285,-2.82905546896048,0
286,-2.59005577221497,0
287,-2.51519759422921,0
288,-2.61383139210735,0
289,-2.99905803059549,0
290,-3.36915359245861,0
291,-3.60034311672388,0
292,-3.80350559381071,0
293,-4.12209361670858,0
294,-4.45053848941753,0
295,-4.48892976718929,0
296,-4.38550863223569,0
297,-4.27071170856468,0
298,-4.1220177802173,0
299,-3.95854591889217,0
300,-3.83775765701689,0
301,-3.80437400517475,0
302,-3.66351739115945,0
303,-3.56111267787879,0
304,-3.29049733354989,0
305,-3.21872105108951,0
306,-2.90631271943901,0
307,-2.74301856794421,0
308,-2.6224646415208,0
309,-2.51221778213305,0
310,-2.37130891336993,0
311,-2.19799907641599,0
312,-2.23849606401126,0
313,-2.17400091985553,0
314,-2.07577787177511,0
315,-1.94552858391296,0
316,-1.82531134868733,0
317,-1.78846105141257,0
318,-1.72217866529096,0
319,-1.60801920952591,0
320,-1.43963620060483,0
321,-1.22403220462144,0
322,-0.988844399534864,0
323,-0.659765368797067,0
324,-0.504427403790397,0
325,-0.28326570580911,0
326,-0.0173370508790898,0
327,0.166309831078054,0
328,0.192503977728383,0
329,0.137133681737406,0
330,0.237951410557288,0
331,0.247406676889754,0
332,0.391195683597553,0
333,0.310108521843669,0
334,0.113827992191148,0
335,-0.309572249763555,0
336,-0.79144093025561,0
337,-1.32303690857816,0
338,-1.80371655460466,0
339,-2.05752805272204,0
340,-2.43752387921002,0
341,-3.11729038236524,0
342,-3.62842104258317,0
343,-4.21427917680248,0
344,-4.73330797503018,0
345,-5.00124863674955,0
346,-5.22617255191774,0
347,-5.26749240721938,0
348,-5.3872592911645,0
349,-5.45402117856179,0
350,-5.49897158562949,0
351,-5.58918876718157,0
352,-5.6745718889671,0
353,-5.55482802536257,0
354,-5.57087741441131,0
355,-5.58680642861443,0
356,-5.52100565025489,0
357,-5.50835832206726,0
358,-5.45624783005066,0
359,-5.46254777350839,0
360,-5.43381339950417,0
361,-5.69582683337122,0
362,-5.83863944632302,0
363,-6.02502349519456,0
364,-6.06601065184679,0
365,-6.16810559230545,0
366,-6.08439873212489,0
367,-5.85426427895612,0
368,-5.76037189078304,0
369,-5.63698012545413,0
370,-5.40537490708721,0
371,-5.25061418130162,0
372,-5.28980396821332,0
373,-5.34856827039814,0
374,-5.32612197037382,0
375,-5.10921301448784,0
376,-4.87560497393339,0
377,-4.66718116176656,0
378,-4.59161547448376,0
379,-4.54778453115474,0
380,-4.44135692991731,0
381,-4.27981102799432,0
382,-4.26587320684261,0
383,-4.06738606446365,0
384,-3.87409652003747,0
385,-3.96850393761147,0
386,-3.87552439494503,0
387,-3.60803542001073,0
388,-3.40660891081955,0
389,-3.36120800501055,0
390,-3.22611031563065,0
391,-3.15223504909218,0
392,-3.10816556049992,0
393,-2.69487135794295,0
394,-2.23541631990021,0
395,-2.00284762651776,0
396,-1.87296140329584,0
397,-1.43479567705322,0
398,-1.21215849800325,0
399,-1.07501784583133,0
400,-0.882263080795979,0
401,-0.625834163020179,0
402,-0.171561707758422,0
403,0.00901272677624518,0
404,0.0136519653165006,0
405,0.303991473552223,0
406,0.33002152214341,0
407,0.34296259219364,0
408,0.539238740420779,0
409,0.573371227434686,0
410,0.521317083451299,0
411,0.387098329515425,0
412,0.446659107828541,0
413,0.319493092128387,0
414,0.147608570667164,0
415,0.0618490957659807,0
416,-0.0392056918849373,0
417,-0.0665080256145304,0
418,-0.15117506946284,0
419,-0.322282072216567,0
420,-0.486751826129005,0
421,-0.771237614181847,0
422,-1.22878422707521,0
423,-1.4714477891127,0
424,-1.85218735111945,0
425,-2.49808979548105,0
426,-3.11931142623602,0
427,-3.38653794268219,0
428,-3.64164609322849,0
429,-3.9592257643097,0
430,-4.09567967517749,0
431,-4.35860553860068,0
432,-4.35569538078069,0
433,-4.59330598820714,0
434,-4.55298835423784,0
435,-4.76335769271615,0
436,-4.93655214236007,0
437,-5.04134352981536,0
438,-5.18995877720706,0
439,-5.14319725524655,0
440,-5.07427708730521,0
441,-4.88584979375523,0
442,-4.59783486355848,0
443,-4.43018909860859,0
444,-4.40265038069493,0
445,-4.42647671578905,0
446,-4.78621775386664,0
447,-4.81415472367969,0
448,-4.76421604662626,0
449,-4.88732868106704,0
450,-4.95547990178866,0
451,-4.82924556069976,0
452,-4.87059416577735,0
453,-4.99244476014221,0
454,-4.98808044318683,0
455,-5.22571612523234,0
456,-5.14188080652322,0
457,-5.2041591958371,0
458,-5.4425380688567,0
459,-5.43226231013581,0
460,-6.42709831925946,0
461,-6.27787071470481,0
462,-5.97687123535298,0
463,-5.74152763051568,0
464,-5.74093004755005,0
465,-5.77131085610399,0
466,-5.82706181997649,0
467,-5.98099358763325,0
468,-6.09373182668228,0
469,-6.12385967824329,0
470,-6.06258456593554,0
471,-5.99110752611011,0
472,-5.89777946012433,0
473,-5.92037678637911,0
474,-5.86587242071822,0
475,-5.787464589342,0
476,-5.90735155595623,0
477,-5.77593621920879,0
478,-5.48427450877359,0
479,-5.40931518921046,0
480,-5.18686567456707,0
481,-4.89066271513272,0
482,-4.52180427127312,0
483,-4.13667172521628,0
484,-3.5387552003009,0
485,-3.36089811086815,0
486,-3.28666421681551,0
487,-3.21065915528236,0
488,-3.0514416085733,0
489,-2.83957269807693,0
490,-2.62800472946598,0
491,-2.29238456792953,0
492,-2.22243153516381,0
493,-2.00293456587766,0
494,-1.87596247932522,0
495,-2.01048969327644,0
496,-2.21064458037581,0
497,-2.2653298104048,0
498,-2.29899807153949,0
499,-2.40002293311542,0
500,-2.39946191181475,0
501,-2.34945510931428,0
502,-2.26852918096224,0
503,-2.44496612954539,0
504,-2.32477245060984,0
505,-2.36337209905046,0
506,-2.36850894553972,0
507,-2.29111355545312,0
508,-2.25458837708589,0
509,-2.33659189878757,0
510,-2.48186358169548,0
511,-2.6505375881741,0
512,-2.85930067020831,0
513,-2.99191033962579,0
514,-3.18529254870947,0
515,-3.09890935592273,0
516,-3.05753203830734,0
517,-3.14922465839279,0
518,-3.26072856876924,0
519,-3.20481671122952,0
520,-3.25074275202741,0
521,-3.1450404170243,0
522,-3.11546890610561,0
523,-2.97498166073624,0
524,-2.91914099095097,0
525,-2.68763076706703,0
526,-2.69171080244338,0
527,-2.81356926076196,0
528,-2.93783619387393,0
529,-3.1253972022335,0
530,-3.23402561213662,0
531,-3.34427204287274,0
532,-3.32055516983751,0
533,-3.5791894051571,0
534,-3.58690774839864,0
535,-3.87315600254178,0
536,-4.14571047976864,0
537,-4.07984900994042,0
538,-4.34311801422901,0
539,-4.73535620564086,0
540,-4.99227539474991,0
541,-5.13398365510725,0
542,-5.15870383952924,0
543,-5.1148633437034,0
544,-5.10534289736066,0
545,-4.99802504188913,0
546,-4.93733979895752,0
547,-5.03635761948378,0
548,-5.13320856572579,0
549,-5.13868652460818,0
550,-5.04030267653342,0
551,-4.95825973531028,0
552,-4.94158137004167,0
553,-4.77178380513103,0
554,-4.74554108768362,0
555,-4.58662411574749,0
556,-4.43207282148658,0
557,-4.3560845452718,0
558,-4.4343262709227,0
559,-4.26833741274378,0
560,-3.88180592217117,0
561,-3.7104307199587,0
562,-3.628635994562,0
563,-3.59771687969524,0
564,-3.55971579309336,0
565,-3.52651800985757,0
566,-3.57395276031945,0
567,-3.42743965286102,0
568,-3.38374278479179,0
569,-3.36395254575888,0
570,-2.98214397933254,0
571,-2.38418950778783,0
572,-1.95846944278235,0
573,-1.45199849539296,0
574,-1.19097031455115,0
575,-0.993124875730392,0
576,-0.842345808048274,0
577,-0.807123744792075,0
578,-0.79604003587706,0
579,-0.579950919611324,0
580,-0.729511737595401,0
581,-1.12957997717281,0
582,-1.26048541255329,0
583,-1.19874631746421,0
584,-1.38467975073181,0
585,-1.40521178969421,0
586,-1.45585469193946,0
587,-1.52042476056309,0
588,-1.63855627312138,0
589,-1.77497253676157,0
590,-1.91699844608365,0
591,-1.91063255343912,0
592,-1.76110865012448,0
593,-1.65079169252572,0
594,-1.7170867211235,0
595,-1.55451081793581,0
596,-1.71688194085744,0
597,-1.73179817439085,0
598,-1.69225329774248,0
599,-1.47499478473307,0
600,-1.45152490296897,0
601,-1.44136537952263,0
602,-1.27137932224642,0
603,-1.08838948325956,0
604,-0.905277981053046,0
605,-1.00812752115536,0
606,-1.14500804333729,0
607,-1.14982000148144,0
608,-1.00092252725023,0
609,-1.019395423063,0
610,-0.993548133045016,0
611,-0.958931745775352,0
612,-0.867757888186791,0
613,-0.906185601256588,0
614,-0.893679942711365,0
615,-1.06211593147981,0
616,-1.18330185453218,0
617,-1.18653614328287,0
618,-1.11650472159224,0
619,-0.980701738583517,0
620,-1.06867054079363,0
621,-1.17078279431035,0
622,-1.47769101535356,0
623,-1.78632995088063,0
624,-1.88324142256009,0
625,-1.959264314392,0
626,-2.22468075416479,0
627,-2.65556609164756,0
628,-2.83088306663336,0
629,-3.18976262295156,0
630,-3.62202154538408,0
631,-3.89079825963503,0
632,-4.03276728283413,0
633,-4.17415441545643,0
634,-4.20557544306711,0
635,-4.2036973869705,0
636,-4.31725195585214,0
637,-4.49616331130483,0
638,-4.66678760940252,0
639,-4.75062496128347,0
640,-4.7368125470273,0
641,-4.69288871716025,0
642,-4.66093233177756,0
643,-4.56154566664637,0
644,-4.49450929380077,0
645,-4.25393318356804,0
646,-3.90696500219061,0
647,-3.66676934640979,0
648,-3.66724169439395,0
649,-3.62772090154337,0
650,-3.80760792238274,0
651,-3.85154408640392,0
652,-4.03961446583213,0
653,-4.22690693211834,0
654,-4.53614062357802,0
655,-4.60745717662394,0
656,-4.56632146254498,0
657,-4.60785781972622,0
658,-4.59408063242416,0
659,-4.64571811872757,0
660,-4.72605923878188,0
661,-4.70351838375616,0
662,-4.78551794144055,0
663,-4.87707285150389,0
664,-4.77769311071256,0
665,-4.73700818962332,0
666,-4.43095955580115,0
667,-4.14520561886036,0
668,-4.02923565935085,0
669,-3.93963602097755,0
670,-4.18103927608966,0
671,-4.33357292009087,0
672,-4.52745261985005,0
673,-4.22021056639688,0
674,-4.21055968308933,0
675,-4.14956392213755,0
676,-4.08457075302921,0
677,-3.94077092497515,0
678,-3.92010317061948,0
679,-3.97045319644995,0
680,-3.9547961182566,0
681,-4.01376751633263,0
682,-3.86092926387266,0
683,-3.7711885367963,0
684,-3.76148019532081,0
685,-3.74232917273086,0
686,-3.65451327062754,0
687,-3.64432913543256,0
688,-3.62204259287456,0
689,-3.48684578857596,0
690,-2.98408859285626,0
691,-3.03236585747275,0
692,-2.75848075793821,0
693,-2.50773017376342,0
694,-2.31106261558877,0
695,-2.34865209164744,0
696,-2.36731357742496,0
697,-1.99066893159323,0
698,-1.55004763729079,0
699,-1.64510978763253,0
700,-1.72786594715369,0
701,-1.62538948888942,0
702,-1.72378507024881,0
703,-1.5046870060735,0
704,-1.30875760947848,0
705,-1.21912820049653,0
706,-0.979226451456626,0
707,-1.19506822537988,0
708,-1.23980430070557,0
709,-1.29342821666337,0
710,-1.57376291998986,0
711,-1.97111055892693,0
712,-2.31169403853301,0
713,-2.75705668531621,0
714,-3.26832576166998,0
715,-3.30447322080462,0
716,-3.51795212835375,0
717,-3.69186029628976,0
718,-3.81075496856252,0
719,-3.93225781696172,0
720,-3.96258378393508,0
721,-3.95287683774283,0
722,-3.94770518865392,0
723,-3.96678236649806,0
724,-3.88594789237634,0
725,-3.9647204187351,0
726,-3.93283995222742,0
727,-3.83164727111655,0
728,-3.67790737583337,0
729,-3.66951349930314,0
730,-3.54766639033003,0
731,-3.54548218677131,0
732,-3.4659586540734,0
733,-3.4825726995005,0
734,-3.39426842676238,0
735,-3.145180327254,0
736,-2.97803701246796,0
737,-2.87227199003476,0
738,-2.97881726322075,0
739,-3.04908578879123,0
740,-3.17013859568455,0
741,-3.14775161410014,0
742,-3.14872336506626,0
743,-3.14345518463707,0
744,-3.01222871786142,0
745,-3.17330943043284,0
746,-3.18274061156777,0
747,-3.31182453354324,0
748,-3.33947806432808,0
749,-3.6211405679643,0
750,-3.78833241291766,0
751,-4.14281308594097,0
752,-4.57682231664532,0
753,-5.23277941500282,0
754,-5.67629268573487,0
755,-5.74269322701121,0
756,-5.76580488276068,0
757,-5.5447672680664,0
758,-5.21962156757215,0
759,-4.8840652535709,0
760,-4.35448814773335,0
761,-4.01764998835345,0
762,-3.61556032460011,0
763,-3.3911904322042,0
764,-3.18992541878316,0
765,-3.08382894883543,0
766,-3.08850485369511,0
767,-3.07243057554412,0
768,-3.29744013956115,0
769,-3.42796850143492,0
770,-3.21841479262904,0
771,-3.4472132758436,0
772,-3.46309205533777,0
773,-3.27942181495904,0
774,-2.84729234758281,0
775,-2.62401004549214,0
776,-2.50749641850327,0
777,-2.42353143064602,0
778,-2.32865975006429,0
779,-2.09775092440127,0
780,-2.14420271529039,0
781,-1.89712148360864,0
782,-1.91816498331381,0
783,-2.14115746800339,0
784,-2.08092002926021,0
785,-2.19913779439672,0
786,-2.45143870504386,0
787,-2.59397267538396,0
788,-2.77844646510179,0
789,-2.98695711331194,0
790,-3.21990153911467,0
791,-4.13680051989107,0
792,-5.1544149370022,0
793,-5.43625393185779,0
794,-5.58409099311395,0
795,-5.85653181481279,0
796,-6.04223920190077,0
797,-6.2495418981147,0
798,-6.53178734488794,0
799,-6.82456445584325,0
800,-6.94980975334791,0
801,-7.17746650956133,0
802,-7.21083997490398,0
803,-7.07000824927754,0
804,-6.22556234846809,0
805,-6.14070021278918,0
806,-6.0966262701611,0
807,-6.10641431765903,0
808,-5.78681459193065,0
809,-5.66679966264893,0
810,-5.64125489364814,0
811,-5.2190489508446,0
812,-4.98667313661811,0
813,-4.77941989615166,0
814,-4.54459136339513,0
815,-4.12321029678872,0
816,-4.05684012669931,0
817,-4.05269861659712,0
818,-3.96099083966337,0
819,-3.95113502865743,0
820,-3.7281599097253,0
821,-3.64916429158399,0
822,-3.57936695473536,0
823,-2.88076767711385,0
824,-2.36571120673623,0
825,-2.14588668152391,0
826,-2.03236055484734,0
827,-2.15262777717942,0
828,-2.25512307845771,0
829,-2.4435539252721,0
830,-2.71796856552518,0
831,-3.00896717581807,0
832,-3.11080230669237,0
833,-3.12675802374001,0
834,-3.28020344130948,0
835,-3.23184511663204,0
836,-3.35074867211472,0
837,-3.51117139351154,0
838,-3.39568528362466,0
839,-3.40265686520956,0
840,-3.30070961728092,0
841,-3.11953804589105,0
842,-2.82580658227998,0
843,-2.69475980734154,0
844,-2.69964176891016,0
845,-2.72385385663967,0
846,-2.74994005399458,0
847,-2.82788003190811,0
848,-2.97327786822303,0
849,-3.01645892679267,0
850,-2.848795039301,0
851,-2.49517865928152,0
852,-2.16758324859816,0
853,-1.98412057523553,0
854,-2.01413476394889,0
855,-1.80888880125927,0
856,-1.67006976220733,0
857,-1.55775114381929,0
858,-1.48481129745983,0
859,-1.75087912360383,0
860,-1.69740273337548,0
861,-1.58589829370377,0
862,-1.59169409001263,0
863,-1.6879201417521,0
864,-1.59656710184751,0
865,-1.73045726202649,0
866,-1.95439774910711,0
867,-1.9294897253891,0
868,-2.311310214763,0
869,-2.82332673001465,0
870,-3.22855823586024,0
871,-3.6877124601482,0
872,-4.15418059262914,0
873,-4.19998748445366,0
874,-4.53397516770835,0
875,-4.40556982559868,0
876,-4.3042182671254,0
877,-4.21808524559,0
878,-4.35244049894756,0
879,-4.40302654245663,0
880,-4.58436356205046,0
881,-4.64295951365549,0
882,-4.17463233989935,0
883,-4.29678879061593,0
884,-4.27113987523418,0
885,-4.18703862425923,0
886,-4.08929786458456,0
887,-4.14806204619552,0
888,-4.2551881468305,0
889,-4.40860635509036,0
890,-4.39232815348196,0
891,-4.62519364991901,0
892,-4.66826891388893,0
893,-4.69933352919725,0
894,-5.22876441887434,0
895,-5.53936157963583,0
896,-5.51059244252935,0
897,-5.54504514564196,0
898,-5.47278543336065,0
899,-5.35759385146016,0
900,-5.30764034709893,0
901,-4.87892686217775,0
902,-4.49622611598313,0
903,-4.44650099080083,0
904,-4.315286337394,0
905,-4.36354213193153,0
906,-4.59147102337937,0
907,-4.69056930199419,0
908,-4.24131258887036,0
909,-4.07756533831541,0
910,-4.04568729472573,0
911,-4.03260982068794,0
912,-4.16486816397879,0
913,-4.47279877571906,0
914,-4.80927760257608,0
915,-5.21901713008755,0
916,-5.44847533713249,0
917,-5.51968380352568,0
918,-5.95152448863378,0
919,-6.03122640701742,0
920,-6.20281042218147,0
921,-6.19737113171077,0
922,-6.38555154795097,0
923,-6.38750240664126,0
924,-6.28565386146318,0
925,-6.10756121985976,0
926,-6.0330645230331,0
927,-5.90861907541545,0
928,-5.85382932101,0
929,-5.82192420894649,0
930,-5.4416787271863,0
931,-4.89731294636752,0
932,-4.64108783851089,0
933,-4.35577961928578,0
934,-3.99617126523894,0
935,-3.85027744978988,0
936,-3.89190057078216,0
937,-4.03894408919603,0
938,-4.05858891185311,0
939,-3.93046477085483,0
940,-3.90355895540926,0
941,-3.4727186957391,0
942,-2.59840808318401,0
943,-2.37626696902528,0
944,-2.31286916641483,0
945,-1.8913774130009,0
946,-1.7134499965553,0
947,-1.35536055919457,0
948,-1.13829998059913,0
949,-1.06507502557917,0
950,-0.622632144617756,0
951,-0.131553179439301,0
952,0.150270780613061,0
953,0.451299252710753,0
954,0.564153598842966,0
955,0.261316022820361,0
956,0.316238901448688,0
957,0.113398944568563,0
958,0.0192415196437465,0
959,-0.801123454086091,0
960,-1.71087902855356,0
961,-2.03895797722978,0
962,-2.30940282763541,0
963,-2.76952510275079,0
964,-2.99565962714364,0
965,-3.44326875904035,0
966,-3.87967644128514,0
967,-4.2052644863212,0
968,-4.33135916513118,0
969,-4.4477609464663,0
970,-3.94457109123468,0
971,-3.71891891195409,0
972,-3.333324588684,0
973,-3.21048068564819,0
974,-3.15481536999519,0
975,-3.09703163757338,0
976,-2.72261220783319,0
977,-2.65671120645808,0
978,-2.5973993604049,0
979,-2.42398044716977,0
980,-2.56433073783605,0
981,-2.88194353019628,0
982,-2.95313063234724,0
983,-3.15092526234642,0
984,-3.24855983915762,0
985,-3.13676810771574,0
986,-3.22980437349481,0
987,-3.41333385694082,0
988,-3.27192494638891,0
989,-3.05681067430739,0
990,-3.17118711943142,0
991,-2.92845642580016,0
992,-2.85274297741613,0
993,-2.52957092289068,0
994,-2.41086124022979,0
995,-2.29505475879659,0
996,-2.30956655508972,0
997,-2.30312356883736,0
998,-2.27843509416656,0
999,-2.55346438471621,0
1000,-2.74019958676102,0
1001,-2.96926520740719,0
1002,-3.28934724276729,0
1003,-3.4228733706539,0
1004,-3.57758107368766,0
1005,-3.63181238806723,0
1006,-3.77895675241086,0
1007,-3.87551562371464,0
1008,-4.09447382782254,0
1009,-4.19193983827421,0
1010,-4.31572837274429,0
1011,-4.26769738540424,0
1012,-4.22647680290358,0
1013,-3.96680964988502,0
1014,-3.68894009210626,0
1015,-3.39746765946104,0
1016,-3.30090646278935,0
1017,-3.14276870672239,0
1018,-2.96272199057059,0
1019,-2.80348617902301,0
1020,-2.62519352265277,0
1021,-2.50925088345173,0
1022,-2.31808646901382,0
1023,-1.87697459083932,0
1024,-1.67737763518487,0
1025,-1.52384585606886,0
1026,-1.36273030421196,0
1027,-1.68566129476305,0
1028,-1.6815348228289,0
1029,-1.88498232841208,0
1030,-1.95859661807557,0
1031,-2.03809810936543,0
1032,-2.27954802876793,0
1033,-2.43987544015133,0
1034,-2.74100401938736,0
1035,-2.61441199873152,0
1036,-2.71676906799556,0
1037,-3.10422719402411,0
1038,-3.62919297406812,0
1039,-3.73471978985596,0
1040,-3.96063182926341,0
1041,-4.08316339159358,0
1042,-4.16992320375265,0
1043,-4.49820463042222,0
1044,-4.59731344229858,0
1045,-4.61130594143982,0
1046,-4.68130370174648,0
1047,-5.03242306179113,0
1048,-5.26254608093019,0
1049,-5.34658445984566,0
1050,-5.23925944786164,0
1051,-5.32883602412452,0
1052,-4.74962980029434,0
1053,-4.68587485668179,0
1054,-4.36602466305577,0
1055,-4.25275113243511,0
1056,-4.11503734914094,0
1057,-4.11415755346957,0
1058,-3.95910726830443,0
1059,-3.60139092281075,0
1060,-3.30454456914355,0
1061,-2.84715512266207,0
1062,-2.75229491797563,0
1063,-2.68699704623499,0
1064,-2.27502196460338,0
1065,-2.23556394583875,0
1066,-1.92224158792142,0
1067,-1.77062444994137,0
1068,-1.35052276064109,0
1069,-1.49365932023736,0
1070,-1.07829550686884,0
1071,-1.0608820258155,0
1072,-0.962023320280131,0
1073,-0.924817728290058,0
